scenario,waypoint,distance_along_m,rx_config_index,rx_config_name,mean_snr_db,capacity_bits_s_hz,time_s,tx_center_x_m,tx_center_y_m,tx_center_z_m
half_lens,29,22.77,6,Simul_-30deg,1.6,1.28,,,,
half_lens,29,22.77,7,Simul_-45deg,1.0,1.16,,,,
half_lens,29,22.77,8,Simul_-60deg,4.0,1.79,,,,
half_lens,30,23.55,0,Simul_+60deg,6.6,2.46,,,,
half_lens,30,23.55,1,Simul_+45deg,11.0,3.74,,,,
half_lens,30,23.55,2,Simul_+30deg,5.8,2.21,,,,
half_lens,30,23.55,3,Simul_+15deg,1.5,1.26,,,,
half_lens,30,23.55,4,Simul_+0deg,0.1,1.01,,,,
half_lens,30,23.55,5,Simul_-15deg,3.5,1.69,,,,
half_lens,30,23.55,6,Simul_-30deg,1.9,1.34,,,,
half_lens,30,23.55,7,Simul_-45deg,1.3,1.22,,,,
half_lens,30,23.55,8,Simul_-60deg,3.7,1.72,,,,
half_lens,31,24.34,0,Simul_+60deg,6.7,2.49,,,,
half_lens,31,24.34,1,Simul_+45deg,10.7,3.65,,,,
half_lens,31,24.34,2,Simul_+30deg,5.0,2.03,,,,
half_lens,31,24.34,3,Simul_+15deg,2.3,1.41,,,,
half_lens,31,24.34,4,Simul_+0deg,1.4,1.22,,,,
half_lens,31,24.34,5,Simul_-15deg,2.0,1.3,,,,
half_lens,31,24.34,6,Simul_-30deg,1.3,1.17,,,,
half_lens,31,24.34,7,Simul_-45deg,1.4,1.2,,,,
half_lens,31,24.34,8,Simul_-60deg,3.7,1.68,,,,
half_lens,32,25.12,0,Simul_+60deg,6.5,2.45,,,,
half_lens,32,25.12,1,Simul_+45deg,9.5,3.29,,,,
half_lens,32,25.12,2,Simul_+30deg,5.0,2.02,,,,
half_lens,32,25.12,3,Simul_+15deg,1.8,1.31,,,,
half_lens,32,25.12,4,Simul_+0deg,1.3,1.2,,,,
half_lens,32,25.12,5,Simul_-15deg,2.7,1.52,,,,
half_lens,32,25.12,6,Simul_-30deg,1.4,1.24,,,,
half_lens,32,25.12,7,Simul_-45deg,0.5,1.05,,,,
half_lens,32,25.12,8,Simul_-60deg,2.9,1.53,,,,
half_lens,33,25.91,0,Simul_+60deg,5.9,2.28,,,,
half_lens,33,25.91,1,Simul_+45deg,8.1,2.86,,,,
half_lens,33,25.91,2,Simul_+30deg,4.9,2.02,,,,
half_lens,33,25.91,3,Simul_+15deg,1.7,1.31,,,,
half_lens,33,25.91,4,Simul_+0deg,1.5,1.25,,,,
half_lens,33,25.91,5,Simul_-15deg,2.2,1.4,,,,
half_lens,33,25.91,6,Simul_-30deg,0.9,1.14,,,,
half_lens,33,25.91,7,Simul_-45deg,-0.1,0.97,,,,
half_lens,33,25.91,8,Simul_-60deg,2.1,1.38,,,,
half_lens,34,26.7,0,Simul_+60deg,5.1,2.07,,,,
half_lens,34,26.7,1,Simul_+45deg,6.6,2.44,,,,
half_lens,34,26.7,2,Simul_+30deg,5.1,2.06,,,,
half_lens,34,26.7,3,Simul_+15deg,1.5,1.25,,,,
half_lens,34,26.7,4,Simul_+0deg,1.8,1.32,,,,
half_lens,34,26.7,5,Simul_-15deg,1.6,1.25,,,,
half_lens,34,26.7,6,Simul_-30deg,-0.4,0.92,,,,
half_lens,34,26.7,7,Simul_-45deg,-0.8,0.86,,,,
half_lens,34,26.7,8,Simul_-60deg,1.4,1.24,,,,
half_lens,35,27.48,0,Simul_+60deg,3.8,1.75,,,,
half_lens,35,27.48,1,Simul_+45deg,5.3,2.11,,,,
half_lens,35,27.48,2,Simul_+30deg,5.3,2.12,,,,
half_lens,35,27.48,3,Simul_+15deg,2.1,1.38,,,,
half_lens,35,27.48,4,Simul_+0deg,1.8,1.3,,,,
half_lens,35,27.48,5,Simul_-15deg,1.7,1.29,,,,
half_lens,35,27.48,6,Simul_-30deg,-0.2,0.96,,,,
half_lens,35,27.48,7,Simul_-45deg,-1.0,0.83,,,,
half_lens,35,27.48,8,Simul_-60deg,1.4,1.25,,,,
half_lens,36,28.27,0,Simul_+60deg,2.0,1.36,,,,
half_lens,36,28.27,1,Simul_+45deg,3.4,1.63,,,,
half_lens,36,28.27,2,Simul_+30deg,5.8,2.24,,,,
half_lens,36,28.27,3,Simul_+15deg,2.7,1.5,,,,
half_lens,36,28.27,4,Simul_+0deg,1.9,1.33,,,,
half_lens,36,28.27,5,Simul_-15deg,0.6,1.09,,,,
half_lens,36,28.27,6,Simul_-30deg,-0.5,0.91,,,,
half_lens,36,28.27,7,Simul_-45deg,-1.1,0.82,,,,
half_lens,36,28.27,8,Simul_-60deg,1.6,1.26,,,,
half_wolens,0,0.0,0,Simul_+4,3.5,1.68,,,,
half_wolens,0,0.0,1,Simul_+3,3.1,1.59,,,,
half_wolens,0,0.0,2,Simul_+2,3.1,1.58,,,,
half_wolens,0,0.0,3,Simul_+1,3.3,1.65,,,,
half_wolens,0,0.0,4,Simul_0,3.6,1.71,,,,
half_wolens,0,0.0,5,Simul_-1,3.5,1.69,,,,
half_wolens,0,0.0,6,Simul_-2,3.3,1.62,,,,
half_wolens,0,0.0,7,Simul_-3,3.1,1.58,,,,
half_wolens,0,0.0,8,Simul_-4,3.3,1.63,,,,
half_wolens,1,0.79,0,Simul_+4,3.6,1.67,,,,
half_wolens,1,0.79,1,Simul_+3,3.6,1.69,,,,
half_wolens,1,0.79,2,Simul_+2,3.6,1.71,,,,
half_wolens,1,0.79,3,Simul_+1,3.7,1.73,,,,
half_wolens,1,0.79,4,Simul_0,3.7,1.71,,,,
half_wolens,1,0.79,5,Simul_-1,3.6,1.66,,,,
half_wolens,1,0.79,6,Simul_-2,3.4,1.61,,,,
half_wolens,1,0.79,7,Simul_-3,3.2,1.6,,,,
half_wolens,1,0.79,8,Simul_-4,3.3,1.63,,,,
half_wolens,2,1.57,0,Simul_+4,3.3,1.61,,,,
half_wolens,2,1.57,1,Simul_+3,3.3,1.65,,,,
half_wolens,2,1.57,2,Simul_+2,3.3,1.64,,,,
half_wolens,2,1.57,3,Simul_+1,3.2,1.61,,,,
half_wolens,2,1.57,4,Simul_0,3.3,1.62,,,,
half_wolens,2,1.57,5,Simul_-1,3.5,1.68,,,,
half_wolens,2,1.57,6,Simul_-2,3.6,1.7,,,,
half_wolens,2,1.57,7,Simul_-3,3.3,1.64,,,,
half_wolens,2,1.57,8,Simul_-4,2.9,1.54,,,,
half_wolens,3,2.36,0,Simul_+4,2.9,1.55,,,,
half_wolens,3,2.36,1,Simul_+3,2.8,1.54,,,,
half_wolens,3,2.36,2,Simul_+2,2.9,1.55,,,,
half_wolens,3,2.36,3,Simul_+1,3.1,1.58,,,,
half_wolens,3,2.36,4,Simul_0,3.1,1.6,,,,
half_wolens,3,2.36,5,Simul_-1,3.1,1.59,,,,
half_wolens,3,2.36,6,Simul_-2,3.0,1.57,,,,
half_wolens,3,2.36,7,Simul_-3,3.0,1.57,,,,
half_wolens,3,2.36,8,Simul_-4,3.2,1.6,,,,
half_wolens,4,3.14,0,Simul_+4,2.9,1.56,,,,
half_wolens,4,3.14,1,Simul_+3,2.9,1.54,,,,
half_wolens,4,3.14,2,Simul_+2,2.9,1.54,,,,
half_wolens,4,3.14,3,Simul_+1,3.0,1.57,,,,
half_wolens,4,3.14,4,Simul_0,3.1,1.59,,,,
half_wolens,4,3.14,5,Simul_-1,3.0,1.59,,,,
half_wolens,4,3.14,6,Simul_-2,3.0,1.59,,,,
half_wolens,4,3.14,7,Simul_-3,3.1,1.6,,,,
half_wolens,4,3.14,8,Simul_-4,3.2,1.62,,,,
half_wolens,5,3.93,0,Simul_+4,1.8,1.28,,,,
half_wolens,5,3.93,1,Simul_+3,2.1,1.32,,,,
half_wolens,5,3.93,2,Simul_+2,2.3,1.35,,,,
half_wolens,5,3.93,3,Simul_+1,2.5,1.37,,,,
half_wolens,5,3.93,4,Simul_0,2.6,1.39,,,,
half_wolens,5,3.93,5,Simul_-1,2.6,1.42,,,,
half_wolens,5,3.93,6,Simul_-2,2.8,1.45,,,,
half_wolens,5,3.93,7,Simul_-3,3.0,1.49,,,,
half_wolens,5,3.93,8,Simul_-4,3.2,1.54,,,,
half_wolens,6,4.71,0,Simul_+4,2.6,1.48,,,,
half_wolens,6,4.71,1,Simul_+3,2.7,1.5,,,,
half_wolens,6,4.71,2,Simul_+2,2.8,1.54,,,,
half_wolens,6,4.71,3,Simul_+1,2.8,1.53,,,,
half_wolens,6,4.71,4,Simul_0,2.6,1.49,,,,
half_wolens,6,4.71,5,Simul_-1,2.7,1.51,,,,
half_wolens,6,4.71,6,Simul_-2,2.8,1.53,,,,
half_wolens,6,4.71,7,Simul_-3,2.8,1.52,,,,
half_wolens,6,4.71,8,Simul_-4,2.7,1.51,,,,
half_wolens,7,5.5,0,Simul_+4,2.5,1.47,,,,
half_wolens,7,5.5,1,Simul_+3,2.5,1.46,,,,
half_wolens,7,5.5,2,Simul_+2,2.5,1.47,,,,
half_wolens,7,5.5,3,Simul_+1,2.6,1.48,,,,
half_wolens,7,5.5,4,Simul_0,2.6,1.49,,,,
half_wolens,7,5.5,5,Simul_-1,2.5,1.47,,,,
half_wolens,7,5.5,6,Simul_-2,2.5,1.48,,,,
half_wolens,7,5.5,7,Simul_-3,2.7,1.5,,,,
half_wolens,7,5.5,8,Simul_-4,2.6,1.49,,,,
half_wolens,8,6.28,0,Simul_+4,2.3,1.43,,,,
half_wolens,8,6.28,1,Simul_+3,2.3,1.43,,,,
half_wolens,8,6.28,2,Simul_+2,2.3,1.43,,,,
half_wolens,8,6.28,3,Simul_+1,2.3,1.43,,,,
half_wolens,8,6.28,4,Simul_0,2.3,1.42,,,,
half_wolens,8,6.28,5,Simul_-1,2.2,1.41,,,,
half_wolens,8,6.28,6,Simul_-2,2.3,1.43,,,,
half_wolens,8,6.28,7,Simul_-3,2.2,1.4,,,,
half_wolens,8,6.28,8,Simul_-4,2.2,1.4,,,,
half_wolens,9,7.07,0,Simul_+4,2.2,1.4,,,,
half_wolens,9,7.07,1,Simul_+3,2.1,1.38,,,,
half_wolens,9,7.07,2,Simul_+2,2.0,1.37,,,,
half_wolens,9,7.07,3,Simul_+1,2.1,1.38,,,,
half_wolens,9,7.07,4,Simul_0,2.0,1.37,,,,
half_wolens,9,7.07,5,Simul_-1,2.1,1.38,,,,
half_wolens,9,7.07,6,Simul_-2,2.0,1.36,,,,
half_wolens,9,7.07,7,Simul_-3,2.1,1.37,,,,
half_wolens,9,7.07,8,Simul_-4,2.0,1.37,,,,
half_wolens,10,7.85,0,Simul_+4,2.4,1.44,,,,
half_wolens,10,7.85,1,Simul_+3,2.4,1.43,,,,
half_wolens,10,7.85,2,Simul_+2,2.4,1.44,,,,
half_wolens,10,7.85,3,Simul_+1,2.5,1.45,,,,
half_wolens,10,7.85,4,Simul_0,2.5,1.45,,,,
half_wolens,10,7.85,5,Simul_-1,2.6,1.47,,,,
half_wolens,10,7.85,6,Simul_-2,2.6,1.48,,,,
half_wolens,10,7.85,7,Simul_-3,2.6,1.48,,,,
half_wolens,10,7.85,8,Simul_-4,2.7,1.51,,,,
half_wolens,11,8.64,0,Simul_+4,1.8,1.32,,,,
half_wolens,11,8.64,1,Simul_+3,1.8,1.31,,,,
half_wolens,11,8.64,2,Simul_+2,1.8,1.32,,,,
half_wolens,11,8.64,3,Simul_+1,1.7,1.29,,,,
half_wolens,11,8.64,4,Simul_0,1.7,1.3,,,,
half_wolens,11,8.64,5,Simul_-1,1.7,1.29,,,,
half_wolens,11,8.64,6,Simul_-2,1.6,1.28,,,,
half_wolens,11,8.64,7,Simul_-3,1.7,1.29,,,,
half_wolens,11,8.64,8,Simul_-4,1.6,1.28,,,,
half_wolens,12,9.42,0,Simul_+4,1.8,1.32,,,,
half_wolens,12,9.42,1,Simul_+3,1.8,1.32,,,,
half_wolens,12,9.42,2,Simul_+2,1.7,1.31,,,,
half_wolens,12,9.42,3,Simul_+1,1.7,1.31,,,,
half_wolens,12,9.42,4,Simul_0,1.8,1.31,,,,
half_wolens,12,9.42,5,Simul_-1,1.8,1.31,,,,
half_wolens,12,9.42,6,Simul_-2,1.8,1.31,,,,
half_wolens,12,9.42,7,Simul_-3,1.7,1.3,,,,
half_wolens,12,9.42,8,Simul_-4,1.7,1.31,,,,
half_wolens,13,10.21,0,Simul_+4,1.9,1.35,,,,
half_wolens,13,10.21,1,Simul_+3,2.0,1.36,,,,
half_wolens,13,10.21,2,Simul_+2,2.0,1.36,,,,
half_wolens,13,10.21,3,Simul_+1,1.9,1.35,,,,
half_wolens,13,10.21,4,Simul_0,2.0,1.36,,,,
half_wolens,13,10.21,5,Simul_-1,1.9,1.35,,,,
half_wolens,13,10.21,6,Simul_-2,1.9,1.35,,,,
half_wolens,13,10.21,7,Simul_-3,2.0,1.36,,,,
half_wolens,13,10.21,8,Simul_-4,1.9,1.34,,,,
half_wolens,14,10.99,0,Simul_+4,1.7,1.29,,,,
half_wolens,14,10.99,1,Simul_+3,1.6,1.29,,,,
half_wolens,14,10.99,2,Simul_+2,1.6,1.29,,,,
half_wolens,14,10.99,3,Simul_+1,1.7,1.29,,,,
half_wolens,14,10.99,4,Simul_0,1.6,1.29,,,,
half_wolens,14,10.99,5,Simul_-1,1.7,1.29,,,,
half_wolens,14,10.99,6,Simul_-2,1.6,1.29,,,,
half_wolens,14,10.99,7,Simul_-3,1.7,1.29,,,,
half_wolens,14,10.99,8,Simul_-4,1.7,1.3,,,,
half_wolens,15,11.78,0,Simul_+4,1.7,1.3,,,,
half_wolens,15,11.78,1,Simul_+3,1.7,1.31,,,,
half_wolens,15,11.78,2,Simul_+2,1.8,1.32,,,,
half_wolens,15,11.78,3,Simul_+1,1.8,1.31,,,,
half_wolens,15,11.78,4,Simul_0,1.8,1.32,,,,
half_wolens,15,11.78,5,Simul_-1,1.8,1.32,,,,
half_wolens,15,11.78,6,Simul_-2,1.8,1.32,,,,
half_wolens,15,11.78,7,Simul_-3,1.8,1.32,,,,
half_wolens,15,11.78,8,Simul_-4,1.8,1.32,,,,
half_wolens,16,12.56,0,Simul_+4,1.5,1.27,,,,
half_wolens,16,12.56,1,Simul_+3,1.5,1.27,,,,
half_wolens,16,12.56,2,Simul_+2,1.5,1.27,,,,
half_wolens,16,12.56,3,Simul_+1,1.5,1.27,,,,
half_wolens,16,12.56,4,Simul_0,1.5,1.27,,,,
half_wolens,16,12.56,5,Simul_-1,1.5,1.26,,,,
half_wolens,16,12.56,6,Simul_-2,1.5,1.26,,,,
half_wolens,16,12.56,7,Simul_-3,1.5,1.27,,,,
half_wolens,16,12.56,8,Simul_-4,1.6,1.27,,,,
half_wolens,17,13.35,0,Simul_+4,1.0,1.17,,,,
half_wolens,17,13.35,1,Simul_+3,1.0,1.17,,,,
half_wolens,17,13.35,2,Simul_+2,1.0,1.17,,,,
half_wolens,17,13.35,3,Simul_+1,1.0,1.17,,,,
half_wolens,17,13.35,4,Simul_0,1.0,1.17,,,,
half_wolens,17,13.35,5,Simul_-1,1.0,1.16,,,,
half_wolens,17,13.35,6,Simul_-2,0.9,1.15,,,,
half_wolens,17,13.35,7,Simul_-3,0.9,1.15,,,,
half_wolens,17,13.35,8,Simul_-4,0.9,1.15,,,,
half_wolens,18,14.13,0,Simul_+4,1.1,1.17,,,,
half_wolens,18,14.13,1,Simul_+3,1.0,1.17,,,,
half_wolens,18,14.13,2,Simul_+2,1.0,1.16,,,,
half_wolens,18,14.13,3,Simul_+1,1.0,1.16,,,,
half_wolens,18,14.13,4,Simul_0,1.0,1.16,,,,
half_wolens,18,14.13,5,Simul_-1,1.0,1.16,,,,
half_wolens,18,14.13,6,Simul_-2,1.0,1.16,,,,
half_wolens,18,14.13,7,Simul_-3,1.0,1.16,,,,
half_wolens,18,14.13,8,Simul_-4,1.0,1.16,,,,
half_wolens,19,14.92,0,Simul_+4,0.7,1.11,,,,
half_wolens,19,14.92,1,Simul_+3,0.7,1.11,,,,
half_wolens,19,14.92,2,Simul_+2,0.7,1.11,,,,
half_wolens,19,14.92,3,Simul_+1,0.7,1.11,,,,
half_wolens,19,14.92,4,Simul_0,0.7,1.11,,,,
half_wolens,19,14.92,5,Simul_-1,0.7,1.12,,,,
half_wolens,19,14.92,6,Simul_-2,0.7,1.12,,,,
half_wolens,19,14.92,7,Simul_-3,0.7,1.12,,,,
half_wolens,19,14.92,8,Simul_-4,0.8,1.13,,,,
half_wolens,20,15.7,0,Simul_+4,0.3,1.05,,,,
half_wolens,20,15.7,1,Simul_+3,0.3,1.05,,,,
half_wolens,20,15.7,2,Simul_+2,0.3,1.05,,,,
half_wolens,20,15.7,3,Simul_+1,0.3,1.05,,,,
half_wolens,20,15.7,4,Simul_0,0.3,1.05,,,,
half_wolens,20,15.7,5,Simul_-1,0.3,1.04,,,,
half_wolens,20,15.7,6,Simul_-2,0.3,1.04,,,,
half_wolens,20,15.7,7,Simul_-3,0.3,1.04,,,,
half_wolens,20,15.7,8,Simul_-4,0.3,1.05,,,,
half_wolens,21,16.49,0,Simul_+4,0.0,1.0,,,,
half_wolens,21,16.49,1,Simul_+3,0.0,1.0,,,,
half_wolens,21,16.49,2,Simul_+2,0.1,1.0,,,,
half_wolens,21,16.49,3,Simul_+1,0.1,1.01,,,,
half_wolens,21,16.49,4,Simul_0,0.1,1.0,,,,
half_wolens,21,16.49,5,Simul_-1,0.1,1.01,,,,
half_wolens,21,16.49,6,Simul_-2,0.1,1.01,,,,
half_wolens,21,16.49,7,Simul_-3,0.1,1.01,,,,
half_wolens,21,16.49,8,Simul_-4,0.1,1.01,,,,
half_wolens,22,17.27,0,Simul_+4,-0.4,0.94,,,,
half_wolens,22,17.27,1,Simul_+3,-0.3,0.95,,,,
half_wolens,22,17.27,2,Simul_+2,-0.3,0.95,,,,
half_wolens,22,17.27,3,Simul_+1,-0.3,0.95,,,,
half_wolens,22,17.27,4,Simul_0,-0.3,0.95,,,,
half_wolens,22,17.27,5,Simul_-1,-0.2,0.96,,,,
half_wolens,22,17.27,6,Simul_-2,-0.2,0.96,,,,
half_wolens,22,17.27,7,Simul_-3,-0.2,0.96,,,,
half_wolens,22,17.27,8,Simul_-4,-0.2,0.97,,,,
half_wolens,23,18.06,0,Simul_+4,-0.4,0.92,,,,
half_wolens,23,18.06,1,Simul_+3,-0.5,0.92,,,,
half_wolens,23,18.06,2,Simul_+2,-0.5,0.92,,,,
half_wolens,23,18.06,3,Simul_+1,-0.5,0.92,,,,
half_wolens,23,18.06,4,Simul_0,-0.5,0.92,,,,
half_wolens,23,18.06,5,Simul_-1,-0.5,0.91,,,,
half_wolens,23,18.06,6,Simul_-2,-0.5,0.91,,,,
half_wolens,23,18.06,7,Simul_-3,-0.5,0.91,,,,
half_wolens,23,18.06,8,Simul_-4,-0.5,0.91,,,,
half_wolens,24,18.84,0,Simul_+4,-0.7,0.89,,,,
half_wolens,24,18.84,1,Simul_+3,-0.7,0.89,,,,
half_wolens,24,18.84,2,Simul_+2,-0.7,0.89,,,,
half_wolens,24,18.84,3,Simul_+1,-0.7,0.89,,,,
half_wolens,24,18.84,4,Simul_0,-0.6,0.89,,,,
half_wolens,24,18.84,5,Simul_-1,-0.7,0.89,,,,
half_wolens,24,18.84,6,Simul_-2,-0.7,0.89,,,,
half_wolens,24,18.84,7,Simul_-3,-0.6,0.89,,,,
half_wolens,24,18.84,8,Simul_-4,-0.6,0.89,,,,
half_wolens,25,19.63,0,Simul_+4,-0.7,0.88,,,,
half_wolens,25,19.63,1,Simul_+3,-0.7,0.88,,,,
half_wolens,25,19.63,2,Simul_+2,-0.8,0.87,,,,
half_wolens,25,19.63,3,Simul_+1,-0.8,0.88,,,,
half_wolens,25,19.63,4,Simul_0,-0.8,0.87,,,,
half_wolens,25,19.63,5,Simul_-1,-0.8,0.87,,,,
half_wolens,25,19.63,6,Simul_-2,-0.8,0.87,,,,
half_wolens,25,19.63,7,Simul_-3,-0.8,0.87,,,,
half_wolens,25,19.63,8,Simul_-4,-0.8,0.86,,,,
half_wolens,26,20.41,0,Simul_+4,-1.7,0.74,,,,
half_wolens,26,20.41,1,Simul_+3,-1.6,0.75,,,,
half_wolens,26,20.41,2,Simul_+2,-1.6,0.75,,,,
half_wolens,26,20.41,3,Simul_+1,-1.6,0.74,,,,
half_wolens,26,20.41,4,Simul_0,-1.6,0.75,,,,
half_wolens,26,20.41,5,Simul_-1,-1.6,0.74,,,,
half_wolens,26,20.41,6,Simul_-2,-1.5,0.76,,,,
half_wolens,26,20.41,7,Simul_-3,-1.5,0.76,,,,
half_wolens,26,20.41,8,Simul_-4,-1.5,0.76,,,,
half_wolens,27,21.2,0,Simul_+4,-1.3,0.79,,,,
half_wolens,27,21.2,1,Simul_+3,-1.3,0.79,,,,
half_wolens,27,21.2,2,Simul_+2,-1.4,0.79,,,,
half_wolens,27,21.2,3,Simul_+1,-1.3,0.79,,,,
half_wolens,27,21.2,4,Simul_0,-1.3,0.79,,,,
half_wolens,27,21.2,5,Simul_-1,-1.3,0.8,,,,
half_wolens,27,21.2,6,Simul_-2,-1.3,0.79,,,,
half_wolens,27,21.2,7,Simul_-3,-1.4,0.78,,,,
half_wolens,27,21.2,8,Simul_-4,-1.3,0.79,,,,
half_wolens,28,21.98,0,Simul_+4,-1.6,0.75,,,,
half_wolens,28,21.98,1,Simul_+3,-1.6,0.74,,,,
half_wolens,28,21.98,2,Simul_+2,-1.6,0.74,,,,
half_wolens,28,21.98,3,Simul_+1,-1.6,0.75,,,,
half_wolens,28,21.98,4,Simul_0,-1.6,0.75,,,,
half_wolens,28,21.98,5,Simul_-1,-1.6,0.75,,,,
half_wolens,28,21.98,6,Simul_-2,-1.7,0.74,,,,
half_wolens,28,21.98,7,Simul_-3,-1.6,0.75,,,,
half_wolens,28,21.98,8,Simul_-4,-1.7,0.74,,,,
half_wolens,29,22.77,0,Simul_+4,-2.0,0.71,,,,
half_wolens,29,22.77,1,Simul_+3,-1.9,0.71,,,,
half_wolens,29,22.77,2,Simul_+2,-1.9,0.72,,,,
half_wolens,29,22.77,3,Simul_+1,-1.8,0.73,,,,
half_wolens,29,22.77,4,Simul_0,-1.8,0.72,,,,
half_wolens,29,22.77,5,Simul_-1,-1.9,0.72,,,,
half_wolens,29,22.77,6,Simul_-2,-2.0,0.71,,,,
half_wolens,29,22.77,7,Simul_-3,-1.9,0.71,,,,
half_wolens,29,22.77,8,Simul_-4,-1.9,0.72,,,,
half_wolens,30,23.55,0,Simul_+4,-2.3,0.66,,,,
half_wolens,30,23.55,1,Simul_+3,-2.3,0.66,,,,
half_wolens,30,23.55,2,Simul_+2,-2.3,0.67,,,,
half_wolens,30,23.55,3,Simul_+1,-2.3,0.67,,,,
half_wolens,30,23.55,4,Simul_0,-2.3,0.66,,,,
half_wolens,30,23.55,5,Simul_-1,-2.2,0.67,,,,
half_wolens,30,23.55,6,Simul_-2,-2.2,0.67,,,,
half_wolens,30,23.55,7,Simul_-3,-2.2,0.67,,,,
half_wolens,30,23.55,8,Simul_-4,-2.2,0.67,,,,
half_wolens,31,24.34,0,Simul_+4,-3.4,0.52,,,,
half_wolens,31,24.34,1,Simul_+3,-3.3,0.54,,,,
half_wolens,31,24.34,2,Simul_+2,-3.0,0.57,,,,
half_wolens,31,24.34,3,Simul_+1,-2.7,0.6,,,,
half_wolens,31,24.34,4,Simul_0,-2.5,0.62,,,,
half_wolens,31,24.34,5,Simul_-1,-2.4,0.63,,,,
half_wolens,31,24.34,6,Simul_-2,-2.3,0.65,,,,
half_wolens,31,24.34,7,Simul_-3,-2.1,0.67,,,,
half_wolens,31,24.34,8,Simul_-4,-2.0,0.69,,,,
half_wolens,32,25.12,0,Simul_+4,-2.8,0.61,,,,
half_wolens,32,25.12,1,Simul_+3,-2.8,0.6,,,,
half_wolens,32,25.12,2,Simul_+2,-2.8,0.61,,,,
half_wolens,32,25.12,3,Simul_+1,-2.6,0.62,,,,
half_wolens,32,25.12,4,Simul_0,-2.6,0.62,,,,
half_wolens,32,25.12,5,Simul_-1,-2.8,0.61,,,,
half_wolens,32,25.12,6,Simul_-2,-2.8,0.61,,,,
half_wolens,32,25.12,7,Simul_-3,-2.7,0.61,,,,
half_wolens,32,25.12,8,Simul_-4,-2.8,0.61,,,,
half_wolens,33,25.91,0,Simul_+4,-3.2,0.56,,,,
half_wolens,33,25.91,1,Simul_+3,-3.2,0.56,,,,
half_wolens,33,25.91,2,Simul_+2,-3.0,0.58,,,,
half_wolens,33,25.91,3,Simul_+1,-2.8,0.6,,,,
half_wolens,33,25.91,4,Simul_0,-2.8,0.6,,,,
half_wolens,33,25.91,5,Simul_-1,-2.9,0.59,,,,
half_wolens,33,25.91,6,Simul_-2,-2.9,0.6,,,,
half_wolens,33,25.91,7,Simul_-3,-2.8,0.61,,,,
half_wolens,33,25.91,8,Simul_-4,-2.8,0.61,,,,
half_wolens,34,26.7,0,Simul_+4,-2.5,0.63,,,,
half_wolens,34,26.7,1,Simul_+3,-2.7,0.61,,,,
half_wolens,34,26.7,2,Simul_+2,-2.9,0.59,,,,
half_wolens,34,26.7,3,Simul_+1,-2.9,0.59,,,,
half_wolens,34,26.7,4,Simul_0,-2.8,0.61,,,,
half_wolens,34,26.7,5,Simul_-1,-2.7,0.61,,,,
half_wolens,34,26.7,6,Simul_-2,-2.8,0.6,,,,
half_wolens,34,26.7,7,Simul_-3,-2.9,0.59,,,,
half_wolens,34,26.7,8,Simul_-4,-3.0,0.59,,,,
half_wolens,35,27.48,0,Simul_+4,-2.7,0.61,,,,
half_wolens,35,27.48,1,Simul_+3,-2.4,0.64,,,,
half_wolens,35,27.48,2,Simul_+2,-2.7,0.62,,,,
half_wolens,35,27.48,3,Simul_+1,-3.1,0.57,,,,
half_wolens,35,27.48,4,Simul_0,-3.2,0.56,,,,
half_wolens,35,27.48,5,Simul_-1,-3.0,0.58,,,,
half_wolens,35,27.48,6,Simul_-2,-3.0,0.58,,,,
half_wolens,35,27.48,7,Simul_-3,-3.1,0.58,,,,
half_wolens,35,27.48,8,Simul_-4,-3.0,0.58,,,,
half_wolens,36,28.27,0,Simul_+4,-2.7,0.61,,,,
half_wolens,36,28.27,1,Simul_+3,-2.5,0.64,,,,
half_wolens,36,28.27,2,Simul_+2,-2.5,0.64,,,,
half_wolens,36,28.27,3,Simul_+1,-2.7,0.62,,,,
half_wolens,36,28.27,4,Simul_0,-2.8,0.6,,,,
half_wolens,36,28.27,5,Simul_-1,-2.8,0.61,,,,
half_wolens,36,28.27,6,Simul_-2,-2.6,0.63,,,,
half_wolens,36,28.27,7,Simul_-3,-2.4,0.66,,,,
half_wolens,36,28.27,8,Simul_-4,-2.5,0.64,,,,
full_lens,0,0.0,0,Simul_+60deg,1.5,1.24,,,,
full_lens,0,0.0,1,Simul_+45deg,0.1,1.01,,,,
full_lens,0,0.0,2,Simul_+30deg,-2.6,0.63,,,,
full_lens,0,0.0,3,Simul_+15deg,-0.2,0.96,,,,
full_lens,0,0.0,4,Simul_+0deg,2.8,1.5,,,,
full_lens,0,0.0,5,Simul_-15deg,7.9,2.79,,,,
full_lens,0,0.0,6,Simul_-30deg,7.7,2.75,,,,
full_lens,0,0.0,7,Simul_-45deg,4.7,1.97,,,,
full_lens,0,0.0,8,Simul_-60deg,8.2,2.9,,,,
full_lens,1,0.79,0,Simul_+60deg,1.5,1.24,,,,
full_lens,1,0.79,1,Simul_+45deg,-0.5,0.89,,,,
full_lens,1,0.79,2,Simul_+30deg,-2.6,0.63,,,,
full_lens,1,0.79,3,Simul_+15deg,0.6,1.08,,,,
full_lens,1,0.79,4,Simul_+0deg,2.5,1.43,,,,
full_lens,1,0.79,5,Simul_-15deg,8.3,2.91,,,,
full_lens,1,0.79,6,Simul_-30deg,7.7,2.7,,,,
